id,mouse3.num,mouse3.neg.score,mouse3.neg.p.value,mouse3.neg.fdr,mouse3.neg.rank,mouse3.neg.goodsgrna,mouse3.neg.lfc,mouse4.noLmnb2_1.num,mouse4.noLmnb2_1.neg.score,mouse4.noLmnb2_1.neg.p.value,mouse4.noLmnb2_1.neg.fdr,mouse4.noLmnb2_1.neg.rank,mouse4.noLmnb2_1.neg.goodsgrna,mouse4.noLmnb2_1.neg.lfc,mouse7.num,mouse7.neg.score,mouse7.neg.p.value,mouse7.neg.fdr,mouse7.neg.rank,mouse7.neg.goodsgrna,mouse7.neg.lfc,mouse8.num,mouse8.neg.score,mouse8.neg.p.value,mouse8.neg.fdr,mouse8.neg.rank,mouse8.neg.goodsgrna,mouse8.neg.lfc,mean.sgrnas,median.lfc.all,p.wilcox,p.wilcox.bh
Tmem176b,5,0.82009,0.71009,0.955823,9769,0,-0.029176,5,0.80998,0.75411,0.959295,10358,0,0.10915,5,0.69567,0.59954,0.962198,7955,0,-0.049848,5,0.92487,0.84953,0.953875,11763,0,0.13103,5,0.039987,0.587054844,0.842822764
Ndufs4,5,0.55701,0.46012,0.955823,5510,0,0.25736,5,0.38179,0.35388,0.950762,4515,1,-0.017648,5,0.70663,0.61147,0.962198,8127,0,-0.18441,5,0.79912,0.67839,0.933968,9558,0,0.097568,5,0.03996,0.627442569,0.864787796
Ankrd11,5,0.6556,0.54084,0.955823,7022,0,0.12552,5,0.45113,0.41701,0.950762,5394,0,-0.045699,5,0.98981,0.97651,0.993381,12982,0,0.21796,5,0.39911,0.31043,0.930684,3581,0,-0.14472,5,0.0399105,0.62092381,0.862281746
Itpr3,5,0.89567,0.80871,0.955823,11164,0,0.13266,5,0.32178,0.30562,0.950762,3860,1,-0.1719,5,0.53089,0.44654,0.962198,5452,0,-0.052898,5,0.91748,0.83852,0.951099,11643,0,0.20271,5,0.039881,0.681244398,0.888908184
Reep6,5,0.74575,0.62249,0.955823,8499,0,0.18865,5,0.34818,0.32655,0.950762,4150,1,0.020525,5,0.3788,0.32812,0.962198,3366,0,0.059131,5,0.39316,0.30861,0.930684,3500,0,-0.11606,5,0.039828,0.613570958,0.858725732
Wdr6,5,0.52841,0.44218,0.955823,5080,0,0.040516,5,0.72731,0.66561,0.950762,9149,0,-0.1579,5,0.8478,0.76467,0.964718,10454,0,0.039078,5,0.57741,0.45982,0.930684,6022,0,0.1119,5,0.039797,0.846118858,0.949816239
Adcy2,5,0.69877,0.5814,0.955823,7718,0,0.22666,5,0.33864,0.31884,0.950762,4035,1,-0.025447,5,0.66583,0.56738,0.962198,7484,0,0.095355,5,0.84406,0.73143,0.93447,10325,0,-0.015767,5,0.039794,0.38843427,0.712462136
Mga,5,0.87706,0.78576,0.955823,10824,0,0.094044,5,0.0064753,0.024354,0.723402,441,3,-0.59304,5,0.75534,0.65706,0.962198,8924,0,-0.014458,5,0.67518,0.54815,0.930684,7561,0,0.31077,5,0.039793,0.771256111,0.924555338
Tmem139,5,0.72604,0.60458,0.955823,8170,0,-0.1587,5,0.51324,0.46647,0.950762,6196,0,0.029943,5,0.73659,0.64014,0.962198,8626,0,0.049617,5,0.93808,0.87368,0.960922,12007,0,0.30833,5,0.03978,0.562032398,0.828588449
Lck,5,0.84246,0.74103,0.955823,10205,0,0.021581,5,0.26929,0.26233,0.950762,3365,1,0.087622,5,0.62517,0.52773,0.962198,6817,0,0.057964,5,0.4135,0.32219,0.930684,3753,0,0.018511,5,0.0397725,0.518090255,0.803116611
Cchcr1,5,0.36924,0.31228,0.955823,2901,0,-0.30602,5,0.86724,0.81714,0.964866,11176,0,0.12533,5,0.66522,0.56696,0.962198,7475,0,0.074612,5,0.54865,0.43754,0.930684,5595,0,0.0049284,5,0.0397702,0.959552911,0.986554492
Rgs16,5,0.68714,0.56923,0.955823,7525,0,-0.092388,5,0.60273,0.54673,0.950762,7387,0,0.33617,5,0.75946,0.66167,0.962198,8991,0,-0.10709,5,0.9355,0.86896,0.959791,11959,0,0.17191,5,0.039761,0.484619742,0.78144693
Lrp3,5,0.37489,0.31661,0.955823,2964,0,-0.13214,5,0.4984,0.45739,0.950762,5992,0,0.047258,5,0.54362,0.45537,0.962198,5642,0,0.21436,5,0.30483,0.24897,0.930684,2449,1,0.032262,5,0.03976,0.602471612,0.851336799
Zwilch,5,0.52224,0.43637,0.955823,4990,0,0.13971,5,0.40156,0.37051,0.950762,4767,1,-0.28591,5,0.46108,0.39327,0.962198,4440,0,-0.060193,5,0.46455,0.36554,0.930684,4431,0,0.18918,5,0.0397585,0.811053702,0.939098585
Sbf1,5,0.6288,0.51474,0.955823,6618,0,0.04664,5,0.88339,0.83521,0.964866,11426,0,0.032748,5,0.37236,0.32387,0.962198,3286,0,-0.12875,5,0.97303,0.93529,0.976154,12653,0,0.072405,5,0.039694,0.91381193,0.973504849
Abca5,5,0.92955,0.86166,0.965017,11775,0,0.39173,5,0.71636,0.65449,0.950762,8988,0,0.12304,5,0.11472,0.16367,0.962198,1138,1,-0.050277,5,0.38876,0.30669,0.930684,3441,0,-0.043703,5,0.0396685,0.365502408,0.69792624
Aunip,5,0.56675,0.46616,0.955823,5670,0,0.19436,5,0.37447,0.3466,0.950762,4439,1,-0.39804,5,0.8163,0.72528,0.963396,9929,0,0.0022368,5,0.72708,0.60256,0.930684,8374,0,0.077092,5,0.0396644,0.848134354,0.951157566
Mamdc2,5,0.90453,0.82275,0.960216,11316,0,0.000556,5,0.78415,0.72699,0.959295,9992,0,0.43866,5,0.90503,0.8434,0.972257,11415,0,-0.02601,5,0.90206,0.81573,0.947345,11371,0,0.07876,5,0.039658,0.314581761,0.660587927
9130401M01Rik,5,0.84257,0.74103,0.955823,10208,0,0.043078,5,0.6656,0.6098,0.950762,8263,0,-0.22648,5,0.35222,0.30612,0.962198,3044,0,0.036197,5,0.80922,0.68889,0.933968,9723,0,0.34564,5,0.0396375,0.617352251,0.861194647
Tecpr1,5,0.48077,0.40212,0.955823,4397,0,-0.11095,5,0.5536,0.50224,0.950762,6726,0,0.15533,5,0.48176,0.40926,0.962198,4740,0,-0.025942,5,0.90989,0.82781,0.949014,11522,0,0.105,5,0.039529,0.669276978,0.884334767
Bloc1s5,5,0.87438,0.78292,0.955823,10774,0,0.0098929,5,0.33222,0.31281,0.950762,3967,1,-0.26161,5,0.91934,0.8608,0.973448,11666,0,0.069119,5,0.93526,0.86829,0.95929,11956,0,0.13229,5,0.03950595,0.913551895,0.973472644
Lpar1,5,0.7566,0.63866,0.955823,8665,0,0.01222,5,0.90754,0.86678,0.970202,11767,0,0.21838,5,0.32807,0.29101,0.962198,2745,0,0.0069941,5,0.74486,0.61883,0.930684,8650,0,0.066788,5,0.039504,0.334214423,0.6741614
Idua,5,0.53343,0.44741,0.955823,5145,0,0.043841,5,0.26059,0.25564,0.950762,3295,1,-0.16259,5,0.59326,0.49551,0.962198,6354,0,0.03505,5,0.89135,0.79888,0.944795,11166,0,0.39532,5,0.0394455,0.539983856,0.816953683
Wdsub1,5,0.91501,0.84136,0.963733,11511,0,0.12142,5,0.79265,0.73718,0.959295,10118,0,-0.04261,5,0.71951,0.62424,0.962198,8348,0,0.22435,5,0.8587,0.75082,0.936717,10571,0,-0.099256,5,0.039405,0.540677791,0.817359764
Cenpx,5,0.74988,0.63047,0.955823,8559,0,0.0068837,5,0.19757,0.21802,0.950762,2706,1,-0.021864,5,0.77902,0.68083,0.962198,9326,0,0.071899,5,0.59112,0.47347,0.930684,6204,0,0.09318,5,0.03939135,0.611304799,0.857933793
Cep89,5,0.78798,0.67051,0.955823,9205,0,-0.13887,5,0.55283,0.50224,0.950762,6719,0,0.26381,5,0.88278,0.81079,0.970288,11027,0,0.071436,5,0.61852,0.49847,0.930684,6624,0,0.0073343,5,0.03938515,0.565708352,0.831452512
Tlcd2,5,0.89926,0.81425,0.956961,11232,0,-0.019281,5,0.89872,0.85525,0.970202,11638,0,0.26374,5,0.52351,0.44084,0.962198,5341,0,0.095253,5,0.71199,0.58461,0.930684,8128,0,-0.016536,5,0.0393585,0.350248902,0.68598915
Wdr5b,5,0.65334,0.539,0.955823,6989,0,-0.0032394,5,0.77388,0.71449,0.958244,9841,0,0.12782,5,0.70746,0.61225,0.962198,8141,0,0.062376,5,0.92996,0.85888,0.956574,11859,0,0.016283,5,0.0393295,0.487451669,0.783815637
Mdh1,5,0.8051,0.69166,0.955823,9506,0,-0.043503,5,0.99737,0.99451,0.998592,13154,0,0.33036,5,0.98789,0.97214,0.99232,12940,0,0.12201,5,0.75844,0.63422,0.930684,8870,0,-0.050638,5,0.0392535,0.381315517,0.708240174
Shisa5,5,0.41911,0.35425,0.955823,3512,0,-0.045771,5,0.22262,0.23427,0.950762,2929,1,0.12427,5,0.69094,0.59392,0.962198,7875,0,0.12834,5,0.22057,0.19618,0.930684,1688,1,-0.053778,5,0.0392495,0.6099377,0.856791841
Pdgfrl,5,0.96003,0.91694,0.978504,12373,0,0.068096,5,0.91921,0.87983,0.970202,11954,0,0.20584,5,0.85084,0.76863,0.964761,10513,0,-0.011927,5,0.22523,0.20012,0.930684,1724,1,0.010384,5,0.03924,0.384004712,0.709923907
Aif1,5,0.48483,0.40487,0.955823,4457,0,-0.070249,5,0.90025,0.85706,0.970202,11658,0,0.1021,5,0.34048,0.29921,0.962198,2905,0,0.13277,5,0.66934,0.542,0.930684,7458,0,-0.023647,5,0.0392265,0.632438313,0.867599215
Atp1b1,5,0.86582,0.77359,0.955823,10614,0,0.036915,5,0.5396,0.49165,0.950762,6541,0,-0.12103,5,0.86479,0.78889,0.966587,10734,0,0.041473,5,0.91168,0.83127,0.949128,11552,0,0.23335,5,0.039194,0.564455903,0.830465453
Vwa5a,5,0.39227,0.3353,0.955823,3166,0,0.10123,5,0.64726,0.58705,0.950762,8008,0,-0.074419,5,0.6331,0.53496,0.962198,6950,0,-0.022894,5,0.97163,0.93277,0.976154,12621,0,0.36997,5,0.039168,0.411707789,0.729617131
Tsc22d1,5,0.5714,0.47019,0.955823,5741,0,0.1194,5,0.84198,0.78961,0.961046,10827,0,-0.022202,5,0.71083,0.61385,0.962198,8194,0,-0.10325,5,0.93637,0.87029,0.959814,11973,0,0.10045,5,0.039124,0.737349229,0.911882829
Zc3hav1l,5,0.19089,0.19649,0.955823,1321,1,-0.19874,5,0.86464,0.8148,0.964866,11146,0,0.22424,5,0.79256,0.69844,0.963396,9548,0,-0.079132,5,0.56999,0.4546,0.930684,5900,0,0.15734,5,0.039104,0.691756544,0.89356715
Iqsec1,5,0.92382,0.85275,0.964381,11680,0,-0.0019923,5,0.16947,0.19538,0.950762,2470,1,0.08019,5,0.27188,0.25764,0.962198,2115,1,-0.10892,5,0.99593,0.98634,0.994395,13102,0,0.39151,5,0.03909885,0.466702316,0.767571218
Wdr7,5,0.41027,0.3484,0.955823,3396,0,-0.10689,5,0.99588,0.99146,0.997349,13131,0,0.29866,5,0.5772,0.48485,0.962198,6130,0,0.030094,5,0.96011,0.90933,0.968817,12394,0,0.048067,5,0.0390805,0.493918131,0.787502495
Lpcat1,5,0.9658,0.92731,0.981011,12482,0,0.030656,5,0.51375,0.46699,0.950762,6204,0,-0.18865,5,0.89169,0.82234,0.970532,11178,0,0.047462,5,0.7695,0.64609,0.930684,9056,0,0.2482,5,0.039059,0.64418368,0.873169819
Lhx6,5,0.65032,0.53636,0.955823,6935,0,0.016485,5,0.28692,0.27826,0.950762,3518,1,-0.18755,5,0.94459,0.90018,0.983288,12091,0,0.061598,5,0.93356,0.86548,0.958433,11926,0,0.25463,5,0.0390415,0.637778629,0.870157249
Nid1,5,0.89739,0.81098,0.956043,11202,0,0.03919,5,0.91035,0.8694,0.970202,11808,0,0.37473,5,0.74264,0.64454,0.962198,8721,0,-0.027655,5,0.62893,0.50459,0.930684,6790,0,0.038884,5,0.039037,0.326058513,0.669347349
Rhbdf1,5,0.78384,0.66776,0.955823,9125,0,0.10336,5,0.43188,0.39743,0.950762,5141,1,0.043417,5,0.3807,0.32871,0.962198,3396,0,0.034518,5,0.76357,0.63874,0.930684,8964,0,-0.13369,5,0.0389675,0.83667124,0.946879115
Ngf,5,0.21365,0.21255,0.955823,1426,1,0.11841,5,0.59762,0.54274,0.950762,7316,0,-0.07671,5,0.91987,0.86111,0.973448,11674,0,-0.022205,5,0.89001,0.79681,0.944297,11143,0,0.10011,5,0.0389525,0.683168675,0.889257107
Sox17,5,0.43356,0.36708,0.955823,3709,0,-0.014984,5,0.65531,0.59793,0.950762,8107,0,0.094955,5,0.6626,0.56485,0.962198,7419,0,-0.042544,5,0.95574,0.90236,0.967633,12318,0,0.092879,5,0.0389475,0.662343252,0.881167373
Kif1bp,5,0.58775,0.48549,0.955823,5982,0,0.018258,5,0.59712,0.54274,0.950762,7306,0,-0.073001,5,0.91276,0.85137,0.972452,11559,0,0.059599,5,0.97979,0.94878,0.979482,12795,0,0.16358,5,0.0389285,0.575540867,0.837006634
Serpina3k,5,0.68761,0.56965,0.955823,7534,0,-0.14556,5,0.06969,0.11781,0.950762,1563,2,0.33164,5,0.87375,0.79894,0.966587,10884,0,0.22333,5,0.69912,0.57225,0.930684,7926,0,-0.15213,5,0.038885,0.568183906,0.832546376
Ccng2,5,0.41414,0.35134,0.955823,3447,0,0.075975,5,0.59701,0.54274,0.950762,7303,0,0.012361,5,0.56286,0.47315,0.962198,5914,0,0.065357,5,0.63732,0.51297,0.930684,6931,0,-0.034437,5,0.038859,0.691720275,0.89356715
Prr5,5,0.6289,0.51474,0.955823,6621,0,-0.1146,5,0.66852,0.61129,0.950762,8300,0,0.049758,5,0.88341,0.8115,0.970288,11037,0,0.032113,5,0.54187,0.43014,0.930684,5504,0,0.045601,5,0.038857,0.962962334,0.987791745
Tmem135,5,0.73216,0.61006,0.955823,8273,0,-0.035145,5,0.89732,0.85351,0.970073,11612,0,0.043486,5,0.86414,0.78772,0.966587,10726,0,0.074975,5,0.46019,0.35972,0.930684,4371,0,0.034226,5,0.038856,0.694176075,0.894408608
S100pbp,5,0.8204,0.71036,0.955823,9776,0,-0.050306,5,0.63717,0.57679,0.950762,7860,0,0.33817,5,0.70037,0.60394,0.962198,8025,0,-0.21817,5,0.83262,0.71856,0.93447,10125,0,0.12796,5,0.038827,0.623031644,0.863031143
D3Ertd254e,5,0.88974,0.80294,0.955823,11066,0,-0.010705,5,0.47048,0.43778,0.950762,5651,0,-0.30506,5,0.57552,0.48339,0.962198,6102,0,0.15035,5,0.61659,0.49796,0.930684,6588,0,0.088346,5,0.0388205,0.901548824,0.971503115
March3,5,0.43848,0.37059,0.955823,3783,0,0.024471,5,0.57102,0.51762,0.950762,6951,0,0.05305,5,0.48303,0.41033,0.962198,4754,0,0.12837,5,0.40147,0.3117,0.930684,3606,0,-0.065591,5,0.0387605,0.635719718,0.869646914
Calm3,5,0.96218,0.92041,0.979587,12410,0,0.1689,5,0.037117,0.072192,0.940141,1007,2,-0.10841,5,0.2125,0.21579,0.962198,1616,1,-0.082501,5,0.41409,0.32219,0.930684,3763,0,0.15995,5,0.0387245,0.64863351,0.87557106
Tmx3,5,0.72004,0.59873,0.955823,8074,0,0.023708,5,0.23123,0.24051,0.950762,3009,1,0.12942,5,0.74007,0.64307,0.962198,8684,0,0.053729,5,0.59034,0.47148,0.930684,6192,0,-0.047065,5,0.0387185,0.590920176,0.844409141
Dcdc2b,5,0.6688,0.54755,0.955823,7245,0,-0.020172,5,0.10171,0.1532,0.950762,1981,1,-0.12277,5,0.77605,0.6778,0.962198,9278,0,0.29052,5,0.9657,0.92097,0.971805,12518,0,0.097601,5,0.0387145,0.526456235,0.808538832
Nckap1l,5,0.78212,0.66535,0.955823,9099,0,-0.047648,5,0.78019,0.72304,0.959295,9928,0,0.11889,5,0.94916,0.90693,0.983381,12174,0,-0.006432,5,0.76166,0.63763,0.930684,8929,0,0.083797,5,0.0386825,0.615564087,0.859950005
Micall1,5,0.62824,0.51427,0.955823,6607,0,0.15347,5,0.34759,0.32601,0.950762,4145,1,-0.039696,5,0.73199,0.63577,0.962198,8552,0,-0.05304,5,0.99117,0.97365,0.9895,12997,0,0.11702,5,0.038662,0.556980375,0.825193135
Kdm2b,5,0.57411,0.47169,0.955823,5786,0,-0.1151,5,0.84817,0.79574,0.961046,10930,0,0.29185,5,0.20071,0.20745,0.962198,1539,1,0.017508,5,0.69962,0.57225,0.930684,7936,0,0.059799,5,0.0386535,0.513642589,0.800022561
